x t u err
0.980000 0.002200 0.06144096 -0.00000088
1.000000 0.002200 0.00000000 -0.00000000
0.000000 0.002400 0.00000000 0.00000000
0.020000 0.002400 0.06131972 -0.00000096
0.040000 0.002400 0.12239743 -0.00000191
0.060000 0.002400 0.18299210 -0.00000286
0.080000 0.002400 0.24286459 -0.00000379
0.100000 0.002400 0.30177860 -0.00000471
0.120000 0.002400 0.35950162 -0.00000561
0.140000 0.002400 0.41580586 -0.00000649
0.160000 0.002400 0.47046910 -0.00000734
0.180000 0.002400 0.52327561 -0.00000816
0.200000 0.002400 0.57401700 -0.00000896
0.220000 0.002400 0.62249300 -0.00000971
0.240000 0.002400 0.66851231 -0.00001043
0.260000 0.002400 0.71189330 -0.00001111
0.280000 0.002400 0.75246478 -0.00001174
0.300000 0.002400 0.79006662 -0.00001233
0.320000 0.002400 0.82455043 -0.00001286
0.340000 0.002400 0.85578012 -0.00001335
0.360000 0.002400 0.88363243 -0.00001379
0.380000 0.002400 0.90799745 -0.00001417
0.400000 0.002400 0.92877902 -0.00001449
0.420000 0.002400 0.94589512 -0.00001476
0.440000 0.002400 0.95927820 -0.00001497
0.460000 0.002400 0.96887546 -0.00001512
0.480000 0.002400 0.97464900 -0.00001521
0.500000 0.002400 0.97657605 -0.00001524
0.520000 0.002400 0.97464900 -0.00001521
0.540000 0.002400 0.96887546 -0.00001512
0.560000 0.002400 0.95927820 -0.00001497
0.580000 0.002400 0.94589512 -0.00001476
0.600000 0.002400 0.92877902 -0.00001449
0.620000 0.002400 0.90799745 -0.00001417
0.640000 0.002400 0.88363243 -0.00001379
0.660000 0.002400 0.85578012 -0.00001335
0.680000 0.002400 0.82455043 -0.00001286
0.700000 0.002400 0.79006662 -0.00001233
0.720000 0.002400 0.75246478 -0.00001174
0.740000 0.002400 0.71189330 -0.00001111
0.760000 0.002400 0.66851231 -0.00001043
0.780000 0.002400 0.62249300 -0.00000971
0.800000 0.002400 0.57401700 -0.00000896
0.820000 0.002400 0.52327561 -0.00000816
0.840000 0.002400 0.47046910 -0.00000734
0.860000 0.002400 0.41580586 -0.00000649
0.880000 0.002400 0.35950162 -0.00000561
0.900000 0.002400 0.30177860 -0.00000471
0.920000 0.002400 0.24286459 -0.00000379
0.940000 0.002400 0.18299210 -0.00000286
0.960000 0.002400 0.12239743 -0.00000191
0.980000 0.002400 0.06131972 -0.00000096
1.000000 0.002400 0.00000000 -0.00000000
0.000000 0.002600 0.00000000 0.00000000
0.020000 0.002600 0.06119872 -0.00000103
0.040000 0.002600 0.12215591 -0.00000206
0.060000 0.002600 0.18263101 -0.00000309
0.080000 0.002600 0.24238535 -0.00000410
0.100000 0.002600 0.30118310 -0.00000509
0.120000 0.002600 0.35879223 -0.00000606
0.140000 0.002600 0.41498536 -0.00000701
0.160000 0.002600 0.46954074 -0.00000794
0.180000 0.002600 0.52224305 -0.00000883
0.200000 0.002600 0.57288431 -0.00000968
0.220000 0.002600 0.62126465 -0.00001050
0.240000 0.002600 0.66719315 -0.00001128
0.260000 0.002600 0.71048854 -0.00001201
0.280000 0.002600 0.75097996 -0.00001269
0.300000 0.002600 0.78850760 -0.00001333
0.320000 0.002600 0.82292337 -0.00001391
0.340000 0.002600 0.85409143 -0.00001444
0.360000 0.002600 0.88188878 -0.00001491
0.380000 0.002600 0.90620572 -0.00001532
0.400000 0.002600 0.92694628 -0.00001567
0.420000 0.002600 0.94402861 -0.00001596
0.440000 0.002600 0.95738529 -0.00001618
0.460000 0.002600 0.96696360 -0.00001634
0.480000 0.002600 0.97272575 -0.00001644
0.500000 0.002600 0.97464900 -0.00001647
0.520000 0.002600 0.97272575 -0.00001644
0.540000 0.002600 0.96696360 -0.00001634
0.560000 0.002600 0.95738529 -0.00001618
0.580000 0.002600 0.94402861 -0.00001596
0.600000 0.002600 0.92694628 -0.00001567
0.620000 0.002600 0.90620572 -0.00001532
0.640000 0.002600 0.88188878 -0.00001491
0.660000 0.002600 0.85409143 -0.00001444
0.680000 0.002600 0.82292337 -0.00001391
0.700000 0.002600 0.78850760 -0.00001333
0.720000 0.002600 0.75097996 -0.00001269
0.740000 0.002600 0.71048854 -0.00001201
0.760000 0.002600 0.66719315 -0.00001128
0.780000 0.002600 0.62126465 -0.00001050
0.800000 0.002600 0.57288431 -0.00000968
0.820000 0.002600 0.52224305 -0.00000883
0.840000 0.002600 0.46954074 -0.00000794
0.860000 0.002600 0.41498536 -0.00000701
0.880000 0.002600 0.35879223 -0.00000606
0.900000 0.002600 0.30118310 -0.00000509
0.920000 0.002600 0.24238535 -0.00000410
0.940000 0.002600 0.18263101 -0.00000309
0.960000 0.002600 0.12215591 -0.00000206
0.980000 0.002600 0.06119872 -0.00000103
1.000000 0.002600 0.00000000 -0.00000000
0.000000 0.002800 0.00000000 0.00000000
0.020000 0.002800 0.06107796 -0.00000111
0.040000 0.002800 0.12191486 -0.00000222
0.060000 0.002800 0.18227063 -0.00000332
0.080000 0.002800 0.24190706 -0.00000440
0.100000 0.002800 0.30058879 -0.00000547
0.120000 0.002800 0.35808423 -0.00000652
0.140000 0.002800 0.41416648 -0.00000754
0.160000 0.002800 0.46861420 -0.00000853
0.180000 0.002800 0.52121252 -0.00000949
0.200000 0.002800 0.57175385 -0.00001041
0.220000 0.002800 0.62003873 -0.00001129
0.240000 0.002800 0.66587660 -0.00001212
0.260000 0.002800 0.70908656 -0.00001291
0.280000 0.002800 0.74949807 -0.00001364
0.300000 0.002800 0.78695166 -0.00001432
0.320000 0.002800 0.82129952 -0.00001495
0.340000 0.002800 0.85240607 -0.00001552
0.360000 0.002800 0.88014858 -0.00001602
0.380000 0.002800 0.90441753 -0.00001646
0.400000 0.002800 0.92511717 -0.00001684
0.420000 0.002800 0.94216578 -0.00001715
0.440000 0.002800 0.95549610 -0.00001739
0.460000 0.002800 0.96505552 -0.00001757
0.480000 0.002800 0.97080630 -0.00001767
0.500000 0.002800 0.97272575 -0.00001771
0.520000 0.002800 0.97080630 -0.00001767
0.540000 0.002800 0.96505552 -0.00001757
0.560000 0.002800 0.95549610 -0.00001739
0.580000 0.002800 0.94216578 -0.00001715
0.600000 0.002800 0.92511717 -0.00001684
0.620000 0.002800 0.90441753 -0.00001646
0.640000 0.002800 0.88014858 -0.00001602
0.660000 0.002800 0.85240607 -0.00001552
0.680000 0.002800 0.82129952 -0.00001495
0.700000 0.002800 0.78695166 -0.00001432
0.720000 0.002800 0.74949807 -0.00001364
0.740000 0.002800 0.70908656 -0.00001291
0.760000 0.002800 0.66587660 -0.00001212
0.780000 0.002800 0.62003873 -0.00001129
0.800000 0.002800 0.57175385 -0.00001041
0.820000 0.002800 0.52121252 -0.00000949
0.840000 0.002800 0.46861421 -0.00000853
0.860000 0.002800 0.41416648 -0.00000754
0.880000 0.002800 0.35808423 -0.00000652
0.900000 0.002800 0.30058879 -0.00000547
0.920000 0.002800 0.24190706 -0.00000440
0.940000 0.002800 0.18227063 -0.00000332
0.960000 0.002800 0.12191486 -0.00000222
0.980000 0.002800 0.06107796 -0.00000111
1.000000 0.002800 0.00000000 -0.00000000
0.000000 0.003000 0.00000000 0.00000000
0.020000 0.003000 0.06095743 -0.00000119
0.040000 0.003000 0.12167429 -0.00000237
0.060000 0.003000 0.18191096 -0.00000355
0.080000 0.003000 0.24142971 -0.00000471
0.100000 0.003000 0.29999564 -0.00000585
0.120000 0.003000 0.35737763 -0.00000697
0.140000 0.003000 0.41334922 -0.00000806
0.160000 0.003000 0.46768950 -0.00000912
0.180000 0.003000 0.52018403 -0.00001014
0.200000 0.003000 0.57062563 -0.00001113
0.220000 0.003000 0.61881523 -0.00001207
0.240000 0.003000 0.66456264 -0.00001296
0.260000 0.003000 0.70768734 -0.00001380
0.280000 0.003000 0.74801911 -0.00001459
0.300000 0.003000 0.78539880 -0.00001532
0.320000 0.003000 0.81967887 -0.00001599
0.340000 0.003000 0.85072405 -0.00001659
0.360000 0.003000 0.87841180 -0.00001713
0.380000 0.003000 0.90263287 -0.00001760
0.400000 0.003000 0.92329166 -0.00001801
0.420000 0.003000 0.94030663 -0.00001834
0.440000 0.003000 0.95361065 -0.00001860
0.460000 0.003000 0.96315120 -0.00001878
0.480000 0.003000 0.96889064 -0.00001890
0.500000 0.003000 0.97080630 -0.00001893
0.520000 0.003000 0.96889064 -0.00001890
0.540000 0.003000 0.96315120 -0.00001878
0.560000 0.003000 0.95361065 -0.00001860
0.580000 0.003000 0.94030664 -0.00001834
0.600000 0.003000 0.92329166 -0.00001801
0.620000 0.003000 0.90263287 -0.00001760
0.640000 0.003000 0.87841180 -0.00001713
0.660000 0.003000 0.85072405 -0.00001659
0.680000 0.003000 0.81967887 -0.00001599
0.700000 0.003000 0.78539880 -0.00001532
0.720000 0.003000 0.74801911 -0.00001459
0.740000 0.003000 0.70768734 -0.00001380
0.760000 0.003000 0.66456264 -0.00001296
0.780000 0.003000 0.61881523 -0.00001207
0.800000 0.003000 0.57062563 -0.00001113
0.820000 0.003000 0.52018403 -0.00001014
0.840000 0.003000 0.46768950 -0.00000912
0.860000 0.003000 0.41334922 -0.00000806
0.880000 0.003000 0.35737764 -0.00000697
0.900000 0.003000 0.29999565 -0.00000585
0.920000 0.003000 0.24142971 -0.00000471
0.940000 0.003000 0.18191096 -0.00000355
0.960000 0.003000 0.12167429 -0.00000237
0.980000 0.003000 0.06095743 -0.00000119
1.000000 0.003000 0.00000000 -0.00000000
0.000000 0.003200 0.00000000 0.00000000
0.020000 0.003200 0.06083715 -0.00000127
0.040000 0.003200 0.12143420 -0.00000253
0.060000 0.003200 0.18155200 -0.00000378
0.080000 0.003200 0.24095330 -0.00000501
0.100000 0.003200 0.29940367 -0.00000623
0.120000 0.003200 0.35667243 -0.00000742
0.140000 0.003200 0.41253357 -0.00000858
0.160000 0.003200 0.46676662 -0.00000971
0.180000 0.003200 0.51915756 -0.00001080
0.200000 0.003200 0.56949963 -0.00001185
0.220000 0.003200 0.61759413 -0.00001285
0.240000 0.003200 0.66325128 -0.00001380
0.260000 0.003200 0.70629088 -0.00001469
0.280000 0.003200 0.74654307 -0.00001553
0.300000 0.003200 0.78384899 -0.00001631
0.320000 0.003200 0.81806142 -0.00001702
0.340000 0.003200 0.84904534 -0.00001766
0.360000 0.003200 0.87667846 -0.00001824
0.380000 0.003200 0.90085173 -0.00001874
0.400000 0.003200 0.92146975 -0.00001917
0.420000 0.003200 0.93845115 -0.00001952
0.440000 0.003200 0.95172892 -0.00001980
0.460000 0.003200 0.96125064 -0.00002000
0.480000 0.003200 0.96697875 -0.00002012
0.500000 0.003200 0.96889064 -0.00002016
0.520000 0.003200 0.96697875 -0.00002012
0.540000 0.003200 0.96125064 -0.00002000
0.560000 0.003200 0.95172892 -0.00001980
0.580000 0.003200 0.93845115 -0.00001952
0.600000 0.003200 0.92146975 -0.00001917
0.620000 0.003200 0.90085173 -0.00001874
0.640000 0.003200 0.87667846 -0.00001824
0.660000 0.003200 0.84904534 -0.00001766
0.680000 0.003200 0.81806142 -0.00001702
0.700000 0.003200 0.78384899 -0.00001631
0.720000 0.003200 0.74654307 -0.00001553
0.740000 0.003200 0.70629088 -0.00001469
0.760000 0.003200 0.66325128 -0.00001380
0.780000 0.003200 0.61759413 -0.00001285
0.800000 0.003200 0.56949963 -0.00001185
0.820000 0.003200 0.51915756 -0.00001080
0.840000 0.003200 0.46676662 -0.00000971
0.860000 0.003200 0.41253357 -0.00000858
0.880000 0.003200 0.35667243 -0.00000742
0.900000 0.003200 0.29940367 -0.00000623
0.920000 0.003200 0.24095330 -0.00000501
0.940000 0.003200 0.18155200 -0.00000378
0.960000 0.003200 0.12143420 -0.00000253
0.980000 0.003200 0.06083715 -0.00000127
1.000000 0.003200 0.00000000 -0.00000000
0.000000 0.003400 0.00000000 0.00000000
0.020000 0.003400 0.06071710 -0.00000134
0.040000 0.003400 0.12119457 -0.00000268
0.060000 0.003400 0.18119375 -0.00000400
0.080000 0.003400 0.24047784 -0.00000532
0.100000 0.003400 0.29881287 -0.00000660
0.120000 0.003400 0.35596862 -0.00000787
0.140000 0.003400 0.41171953 -0.00000910
0.160000 0.003400 0.46584557 -0.00001030
0.180000 0.003400 0.51813313 -0.00001145
0.200000 0.003400 0.56837585 -0.00001256
0.220000 0.003400 0.61637545 -0.00001362
0.240000 0.003400 0.66194251 -0.00001463
0.260000 0.003400 0.70489717 -0.00001558
0.280000 0.003400 0.74506993 -0.00001647
0.300000 0.003400 0.78230224 -0.00001729
0.320000 0.003400 0.81644716 -0.00001805
0.340000 0.003400 0.84736994 -0.00001873
0.360000 0.003400 0.87494853 -0.00001934
0.380000 0.003400 0.89907411 -0.00001987
0.400000 0.003400 0.91965144 -0.00002033
0.420000 0.003400 0.93659934 -0.00002070
0.440000 0.003400 0.94985090 -0.00002099
0.460000 0.003400 0.95935383 -0.00002120
0.480000 0.003400 0.96507064 -0.00002133
0.500000 0.003400 0.96697875 -0.00002137
0.520000 0.003400 0.96507064 -0.00002133
0.540000 0.003400 0.95935384 -0.00002120
0.560000 0.003400 0.94985090 -0.00002099
0.580000 0.003400 0.93659934 -0.00002070
0.600000 0.003400 0.91965144 -0.00002033
0.620000 0.003400 0.89907411 -0.00001987
0.640000 0.003400 0.87494853 -0.00001934
0.660000 0.003400 0.84736994 -0.00001873
0.680000 0.003400 0.81644716 -0.00001805
0.700000 0.003400 0.78230224 -0.00001729
0.720000 0.003400 0.74506993 -0.00001647
0.740000 0.003400 0.70489717 -0.00001558
0.760000 0.003400 0.66194251 -0.00001463
0.780000 0.003400 0.61637545 -0.00001362
0.800000 0.003400 0.56837585 -0.00001256
0.820000 0.003400 0.51813313 -0.00001145
0.840000 0.003400 0.46584557 -0.00001030
0.860000 0.003400 0.41171953 -0.00000910
0.880000 0.003400 0.35596862 -0.00000787
0.900000 0.003400 0.29881287 -0.00000660
0.920000 0.003400 0.24047784 -0.00000532
0.940000 0.003400 0.18119375 -0.00000400
0.960000 0.003400 0.12119457 -0.00000268
0.980000 0.003400 0.06071710 -0.00000134
1.000000 0.003400 0.00000000 -0.00000000
0.000000 0.003600 0.00000000 0.00000000
0.020000 0.003600 0.06059729 -0.00000142
0.040000 0.003600 0.12095542 -0.00000283
0.060000 0.003600 0.18083621 -0.00000423
0.080000 0.003600 0.24000331 -0.00000562
0.100000 0.003600 0.29822323 -0.00000698
0.120000 0.003600 0.35526620 -0.00000831
0.140000 0.003600 0.41090709 -0.00000962
0.160000 0.003600 0.46492633 -0.00001088
0.180000 0.003600 0.51711071 -0.00001210
0.200000 0.003600 0.56725429 -0.00001328
0.220000 0.003600 0.61515918 -0.00001440
0.240000 0.003600 0.66063631 -0.00001546
0.260000 0.003600 0.70350622 -0.00001646
0.280000 0.003600 0.74359971 -0.00001740
0.300000 0.003600 0.78075855 -0.00001827
0.320000 0.003600 0.81483609 -0.00001907
0.340000 0.003600 0.84569785 -0.00001979
0.360000 0.003600 0.87322202 -0.00002044
0.380000 0.003600 0.89729999 -0.00002100
0.400000 0.003600 0.91783672 -0.00002148
0.420000 0.003600 0.93475117 -0.00002188
0.440000 0.003600 0.94797659 -0.00002219
0.460000 0.003600 0.95746077 -0.00002241
0.480000 0.003600 0.96316629 -0.00002254
0.500000 0.003600 0.96507064 -0.00002259
0.520000 0.003600 0.96316629 -0.00002254
0.540000 0.003600 0.95746077 -0.00002241
0.560000 0.003600 0.94797659 -0.00002219
0.580000 0.003600 0.93475117 -0.00002188
0.600000 0.003600 0.91783672 -0.00002148
0.620000 0.003600 0.89729999 -0.00002100
0.640000 0.003600 0.87322202 -0.00002044
0.660000 0.003600 0.84569785 -0.00001979
0.680000 0.003600 0.81483609 -0.00001907
0.700000 0.003600 0.78075855 -0.00001827
0.720000 0.003600 0.74359971 -0.00001740
0.740000 0.003600 0.70350622 -0.00001646
0.760000 0.003600 0.66063631 -0.00001546
0.780000 0.003600 0.61515918 -0.00001440
0.800000 0.003600 0.56725429 -0.00001328
0.820000 0.003600 0.51711071 -0.00001210
0.840000 0.003600 0.46492633 -0.00001088
0.860000 0.003600 0.41090709 -0.00000962
0.880000 0.003600 0.35526620 -0.00000831
0.900000 0.003600 0.29822323 -0.00000698
0.920000 0.003600 0.24000331 -0.00000562
0.940000 0.003600 0.18083621 -0.00000423
0.960000 0.003600 0.12095542 -0.00000283
0.980000 0.003600 0.06059729 -0.00000142
1.000000 0.003600 0.00000000 -0.00000000
0.000000 0.003800 0.00000000 0.00000000
0.020000 0.003800 0.06047771 -0.00000149
0.040000 0.003800 0.12071675 -0.00000298
0.060000 0.003800 0.18047937 -0.00000446
0.080000 0.003800 0.23952972 -0.00000592
0.100000 0.003800 0.29763475 -0.00000735
0.120000 0.003800 0.35456516 -0.00000876
0.140000 0.003800 0.41009626 -0.00001013
0.160000 0.003800 0.46400890 -0.00001146
0.180000 0.003800 0.51609031 -0.00001275
0.200000 0.003800 0.56613494 -0.00001399
0.220000 0.003800 0.61394530 -0.00001517
0.240000 0.003800 0.65933270 -0.00001629
0.260000 0.003800 0.70211801 -0.00001734
0.280000 0.003800 0.74213238 -0.00001833
0.300000 0.003800 0.77921790 -0.00001925
0.320000 0.003800 0.81322820 -0.00002009
0.340000 0.003800 0.84402906 -0.00002085
0.360000 0.003800 0.87149892 -0.00002153
0.380000 0.003800 0.89552937 -0.00002212
0.400000 0.003800 0.91602558 -0.00002263
0.420000 0.003800 0.93290665 -0.00002305
0.440000 0.003800 0.94610597 -0.00002337
0.460000 0.003800 0.95557144 -0.00002361
0.480000 0.003800 0.96126570 -0.00002375
0.500000 0.003800 0.96316629 -0.00002379
0.520000 0.003800 0.96126570 -0.00002375
0.540000 0.003800 0.95557144 -0.00002361
0.560000 0.003800 0.94610597 -0.00002337
0.580000 0.003800 0.93290665 -0.00002305
0.600000 0.003800 0.91602558 -0.00002263
0.620000 0.003800 0.89552937 -0.00002212
0.640000 0.003800 0.87149892 -0.00002153
0.660000 0.003800 0.84402906 -0.00002085
0.680000 0.003800 0.81322820 -0.00002009
0.700000 0.003800 0.77921790 -0.00001925
0.720000 0.003800 0.74213238 -0.00001833
0.740000 0.003800 0.70211801 -0.00001734
0.760000 0.003800 0.65933270 -0.00001629
0.780000 0.003800 0.61394530 -0.00001517
0.800000 0.003800 0.56613494 -0.00001399
0.820000 0.003800 0.51609031 -0.00001275
0.840000 0.003800 0.46400890 -0.00001146
0.860000 0.003800 0.41009626 -0.00001013
0.880000 0.003800 0.35456516 -0.00000876
0.900000 0.003800 0.29763475 -0.00000735
0.920000 0.003800 0.23952972 -0.00000592
0.940000 0.003800 0.18047937 -0.00000446
0.960000 0.003800 0.12071675 -0.00000298
0.980000 0.003800 0.06047771 -0.00000149
1.000000 0.003800 0.00000000 -0.00000000
0.000000 0.004000 0.00000000 0.00000000
0.020000 0.004000 0.06035837 -0.00000157
0.040000 0.004000 0.12047854 -0.00000313
0.060000 0.004000 0.18012323 -0.00000468
0.080000 0.004000 0.23905706 -0.00000622
0.100000 0.004000 0.29704744 -0.00000772
0.120000 0.004000 0.35386551 -0.00000920
0.140000 0.004000 0.40928703 -0.00001064
0.160000 0.004000 0.46309328 -0.00001204
0.180000 0.004000 0.51507192 -0.00001339
0.200000 0.004000 0.56501780 -0.00001469
0.220000 0.004000 0.61273382 -0.00001593
0.240000 0.004000 0.65803166 -0.00001711
0.260000 0.004000 0.70073254 -0.00001822
0.280000 0.004000 0.74066796 -0.00001926
0.300000 0.004000 0.77768029 -0.00002022
0.320000 0.004000 0.81162348 -0.00002111
0.340000 0.004000 0.84236356 -0.00002190
0.360000 0.004000 0.86977921 -0.00002262
0.380000 0.004000 0.89376225 -0.00002324
0.400000 0.004000 0.91421801 -0.00002377
0.420000 0.004000 0.93106577 -0.00002421
0.440000 0.004000 0.94423905 -0.00002455
0.460000 0.004000 0.95368584 -0.00002480
0.480000 0.004000 0.95936887 -0.00002495
0.500000 0.004000 0.96126570 -0.00002500
0.520000 0.004000 0.95936887 -0.00002495
0.540000 0.004000 0.95368584 -0.00002480
0.560000 0.004000 0.94423905 -0.00002455
0.580000 0.004000 0.93106577 -0.00002421
0.600000 0.004000 0.91421801 -0.00002377
0.620000 0.004000 0.89376225 -0.00002324
0.640000 0.004000 0.86977921 -0.00002262
0.660000 0.004000 0.84236356 -0.00002190
0.680000 0.004000 0.81162348 -0.00002111
0.700000 0.004000 0.77768029 -0.00002022
0.720000 0.004000 0.74066796 -0.00001926
0.740000 0.004000 0.70073254 -0.00001822
0.760000 0.004000 0.65803166 -0.00001711
0.780000 0.004000 0.61273382 -0.00001593
0.800000 0.004000 0.56501780 -0.00001469
0.820000 0.004000 0.51507192 -0.00001339
0.840000 0.004000 0.46309328 -0.00001204
0.860000 0.004000 0.40928703 -0.00001064
0.880000 0.004000 0.35386551 -0.00000920
0.900000 0.004000 0.29704744 -0.00000772
0.920000 0.004000 0.23905706 -0.00000622
0.940000 0.004000 0.18012323 -0.00000468
0.960000 0.004000 0.12047854 -0.00000313
0.980000 0.004000 0.06035837 -0.00000157
1.000000 0.004000 0.00000000 -0.00000000
0.000000 0.004200 0.00000000 0.00000000
0.020000 0.004200 0.06023927 -0.00000164
0.040000 0.004200 0.12024080 -0.00000328
0.060000 0.004200 0.17976780 -0.00000491
0.080000 0.004200 0.23858534 -0.00000651
0.100000 0.004200 0.29646128 -0.00000809
0.120000 0.004200 0.35316723 -0.00000964
0.140000 0.004200 0.40847940 -0.00001115
0.160000 0.004200 0.46217948 -0.00001262
0.180000 0.004200 0.51405554 -0.00001404
0.200000 0.004200 0.56390287 -0.00001540
0.220000 0.004200 0.61152473 -0.00001670
0.240000 0.004200 0.65673318 -0.00001793
0.260000 0.004200 0.69934981 -0.00001909
0.280000 0.004200 0.73920642 -0.00002018
0.300000 0.004200 0.77614572 -0.00002119
0.320000 0.004200 0.81002192 -0.00002212
0.340000 0.004200 0.84070135 -0.00002295
0.360000 0.004200 0.86806290 -0.00002370
0.380000 0.004200 0.89199861 -0.00002435
0.400000 0.004200 0.91241401 -0.00002491
0.420000 0.004200 0.92922853 -0.00002537
0.440000 0.004200 0.94237581 -0.00002573
0.460000 0.004200 0.95180396 -0.00002599
0.480000 0.004200 0.95747577 -0.00002614
0.500000 0.004200 0.95936887 -0.00002619
0.520000 0.004200 0.95747577 -0.00002614
0.540000 0.004200 0.95180396 -0.00002599
0.560000 0.004200 0.94237581 -0.00002573
